track_popularity,playlist_name,danceability,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
24,94,0.615,0,0,0.0321,0.456,3.11e-05,0.104,0.53,123.998,212056.0
41,94,0.708,9,1,0.0791,0.0194,0.00132,0.0882,0.281,115.999,237026.0
38,94,0.639,9,0,0.558,0.156,0.0,0.348,0.692,135.958,133000.0
32,94,0.421,2,0,0.124,0.201,1.71e-05,0.192,0.34,75.646,170400.0
27,94,0.691,10,0,0.0772,0.000117,0.446,0.0506,0.393,120.009,286000.0
26,94,0.677,6,0,0.0368,0.0325,0.000228,0.128,0.174,128.019,266788.0
38,94,0.687,7,1,0.0852,0.675,0.909,0.0643,0.91,92.03,215410.0
13,94,0.37,1,1,0.0296,0.915,0.000116,0.147,0.215,35.477,61385.0
43,94,0.669,6,1,0.0514,0.354,0.000134,0.351,0.702,119.975,188875.0
77,76,0.628,6,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667.0
9,76,0.66,1,0,0.153,0.0192,8.83e-06,0.159,0.625,103.009,193920.0
16,76,0.684,11,0,0.0453,0.404,2.77e-05,0.0989,0.425,113.917,270787.0
44,76,0.697,5,1,0.208,0.112,0.129,0.11,0.326,92.023,213913.0
26,76,0.768,7,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,216897.0
78,76,0.803,8,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480.0
69,76,0.736,1,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813.0
78,76,0.667,0,1,0.0749,0.0123,0.0,0.191,0.701,113.03,236002.0
77,76,0.589,6,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,212627.0
34,76,0.662,5,1,0.0712,0.0722,0.0,0.291,0.549,119.25,164684.0
79,76,0.554,9,1,0.028,0.893,0.0,0.0996,0.288,135.047,285240.0
76,76,0.607,11,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627.0
86,76,0.825,1,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713.0
49,76,0.646,4,0,0.111,0.145,0.0,0.111,0.276,161.878,121482.0
75,76,0.524,0,1,0.405,0.745,0.0,0.521,0.552,80.744,221093.0
79,76,0.399,1,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120.0
42,76,0.889,8,0,0.104,0.319,2.77e-05,0.104,0.527,140.008,194715.0
75,76,0.775,10,0,0.0271,0.0422,0.619,0.077,0.518,109.942,337560.0
89,76,0.865,7,1,0.0719,0.177,0.0,0.0743,0.695,129.038,223258.0
41,76,0.799,1,1,0.262,0.343,4.15e-05,0.14,0.356,95.055,160800.0
83,76,0.733,5,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600.0
77,76,0.613,1,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240.0
43,76,0.462,9,1,0.0372,0.406,0.0,0.103,0.245,159.934,210750.0
85,76,0.422,8,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560.0
73,76,0.721,9,0,0.0927,0.05,0.0,0.153,0.653,118.058,189133.0
71,76,0.573,8,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560.0
48,76,0.661,8,0,0.165,0.137,0.0,0.101,0.43,75.015,161800.0
73,76,0.612,7,1,0.0848,0.0183,0.0,0.0576,0.453,139.986,202173.0
34,76,0.836,9,0,0.211,0.527,0.000131,0.0963,0.317,110.014,170400.0
81,76,0.532,11,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373.0
73,76,0.509,1,1,0.0678,0.304,0.0,0.0452,0.55,118.413,227480.0
50,76,0.806,0,1,0.228,0.218,0.0,0.118,0.604,124.943,160320.0
81,76,0.878,5,1,0.0578,0.183,0.0,0.0714,0.694,112.022,158571.0
76,76,0.694,7,0,0.046,0.133,0.0,0.211,0.799,98.022,201122.0
42,76,0.637,0,0,0.0615,0.158,5.3e-06,0.177,0.394,74.999,182550.0
82,76,0.856,0,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667.0
43,76,0.774,5,0,0.198,0.719,1.65e-06,0.122,0.583,125.299,155520.0
77,76,0.508,11,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640.0
15,76,0.613,8,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664.0
75,76,0.482,9,1,0.0609,0.135,0.00106,0.105,0.144,92.494,224920.0
42,76,0.839,11,1,0.0314,0.229,1.28e-05,0.0611,0.808,109.985,181156.0
87,76,0.74,11,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039.0
25,76,0.532,2,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427.0
78,76,0.774,1,1,0.0389,0.0423,0.0,0.305,0.931,144.032,224840.0
40,76,0.71,10,0,0.0397,0.0278,0.0,0.126,0.505,125.865,182426.0
80,76,0.778,2,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733.0
75,76,0.314,5,1,0.116,0.471,0.266,0.205,0.312,88.244,153294.0
70,76,0.807,9,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920.0
80,76,0.6,3,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493.0
83,76,0.762,9,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320.0
76,76,0.581,11,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160.0
53,76,0.648,5,0,0.116,0.135,0.0,0.8,0.895,88.988,210559.0
81,76,0.258,11,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000.0
76,76,0.376,0,0,0.0949,0.141,0.0,0.11,0.303,169.515,209440.0
74,76,0.605,8,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,176417.0
44,76,0.58,9,0,0.028,0.738,1.04e-06,0.189,0.225,93.003,196129.0
75,76,0.733,0,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086,236093.0
79,76,0.708,6,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707.0
74,76,0.603,2,0,0.0249,0.00408,1.66e-06,0.112,0.445,107.995,242974.0
66,76,0.515,10,1,0.0389,0.00104,0.0,0.104,0.434,134.042,220930.0
78,76,0.584,11,1,0.0456,0.117,0.0,0.0939,0.438,124.944,202747.0
80,76,0.755,2,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693.0
80,76,0.828,7,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015.0
15,76,0.535,11,1,0.0446,0.000304,2.17e-06,0.324,0.451,126.011,215160.0
79,76,0.601,7,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467.0
74,76,0.668,1,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227.0
78,76,0.407,2,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400.0
68,76,0.699,5,0,0.219,0.0288,0.0,0.817,0.499,127.961,211975.0
21,76,0.565,8,1,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,231906.0
18,76,0.599,7,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877.0
27,76,0.675,1,0,0.0436,0.217,0.0,0.086,0.768,97.03,216667.0
77,76,0.574,5,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147.0
81,76,0.52,4,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823.0
76,76,0.442,0,0,0.0964,0.0984,0.391,0.14,0.116,97.565,229413.0
11,76,0.748,10,0,0.198,0.13,0.0,0.111,0.792,110.645,187973.0
69,76,0.557,1,0,0.218,0.0125,1.66e-06,0.737,0.654,92.135,213507.0
16,76,0.473,9,1,0.059,0.119,7.87e-05,0.671,0.21,136.249,186813.0
65,76,0.386,1,1,0.0565,0.0254,3.03e-06,0.0873,0.187,113.843,271520.0
76,76,0.714,5,1,0.0276,0.0883,0.0,0.108,0.406,127.787,200720.0
19,76,0.608,6,0,0.0432,0.0736,0.0,0.156,0.501,92.943,185352.0
78,76,0.743,4,1,0.0414,0.0188,0.0,0.287,0.545,110.015,231173.0
76,76,0.4,10,1,0.0523,0.693,0.0,0.0863,0.483,99.269,211240.0
23,76,0.774,3,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475.0
82,31,0.693,1,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901.0
45,31,0.774,1,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,168125.0
67,31,0.863,7,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480.0
13,31,0.601,1,0,0.0602,0.0683,0.000659,0.0566,0.175,127.964,235900.0
49,31,0.651,1,1,0.0666,0.0232,0.0134,0.0567,0.52,127.994,163125.0
17,31,0.691,9,0,0.279,0.0202,1.08e-05,0.558,0.794,124.753,172810.0
6,31,0.806,1,0,0.0389,0.609,0.0,0.105,0.457,89.958,157334.0
21,31,0.649,5,0,0.0702,0.0443,0.383,0.0712,0.363,126.982,287581.0
79,31,0.616,1,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387.0
79,73,0.825,6,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755.0
93,73,0.505,4,1,0.0438,0.576,0.0,0.21,0.0916,101.993,206459.0
98,73,0.764,11,1,0.0546,0.837,0.0,0.0822,0.575,91.019,189486.0
98,73,0.695,0,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280.0
97,73,0.794,11,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0
94,73,0.598,7,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0
94,73,0.501,1,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0
88,73,0.759,9,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800.0
94,73,0.778,6,0,0.0776,0.128,0.0,0.399,0.678,129.989,185093.0
96,73,0.721,10,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714.0
85,73,0.529,1,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591.0
91,73,0.654,10,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693.0
94,73,0.88,7,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606.0
85,73,0.64,5,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867.0
71,73,0.621,6,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636.0
86,73,0.563,10,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596.0
91,73,0.477,1,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205.0
74,73,0.585,3,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,172227.0
95,73,0.701,7,1,0.375,0.328,0.13,0.1,0.562,135.128,194088.0
92,73,0.474,5,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323.0
93,73,0.786,7,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,301714.0
90,73,0.619,7,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280.0
91,73,0.857,9,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467.0
87,73,0.74,11,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039.0
51,73,0.58,5,1,0.0745,0.447,0.0,0.111,0.175,150.231,174960.0
84,73,0.798,6,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947.0
91,73,0.843,2,1,0.0845,0.181,0.0,0.137,0.496,129.972,160627.0
87,73,0.755,2,1,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0
86,73,0.845,7,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907.0
89,73,0.668,5,0,0.0645,0.298,0.0,0.735,0.478,95.927,159011.0
90,73,0.734,10,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741.0
90,73,0.745,7,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240.0
91,73,0.754,7,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0
68,73,0.732,11,0,0.0287,0.374,0.0,0.194,0.397,95.971,212607.0
87,73,0.667,11,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806.0
90,73,0.61,2,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534.0
79,73,0.703,5,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893.0
76,73,0.727,7,0,0.0718,0.065,0.0,0.106,0.629,147.983,171840.0
87,73,0.499,1,0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573.0
91,73,0.598,10,0,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0
86,73,0.806,10,0,0.0741,0.145,0.0,0.0935,0.58,91.973,309120.0
92,73,0.879,1,1,0.0701,0.143,0.0,0.0569,0.788,94.004,199711.0
67,73,0.294,3,1,0.042,0.12,0.0,0.0977,0.357,85.332,209893.0
88,73,0.694,11,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195.0
85,73,0.932,0,0,0.333,0.0388,0.0,0.0924,0.695,94.998,176640.0
64,73,0.753,10,0,0.0753,0.444,0.0,0.117,0.745,139.962,123560.0
88,73,0.732,0,1,0.132,0.0934,4.54e-06,0.143,0.554,174.1,204907.0
90,73,0.658,7,1,0.0357,0.0478,0.0,0.12,0.708,93.979,210520.0
90,73,0.878,6,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067.0
88,73,0.78,1,1,0.225,0.462,0.000868,0.143,0.579,91.952,201040.0
49,73,0.704,0,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,214907.0
43,73,0.824,6,0,0.0969,0.693,0.000158,0.178,0.54,98.074,209755.0
82,73,0.693,1,0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901.0
80,73,0.57,8,1,0.251,0.128,9.7e-05,0.111,0.378,97.285,171987.0
87,73,0.591,4,0,0.0304,0.0119,0.0,0.395,0.392,109.034,158805.0
83,73,0.584,7,1,0.425,0.0304,0.0,0.189,0.345,97.551,226321.0
80,73,0.738,1,1,0.0573,0.062,0.0,0.205,0.5,98.047,139813.0
78,73,0.574,4,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,194686.0
78,73,0.722,10,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,185815.0
83,73,0.599,4,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837.0
89,73,0.64,5,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867.0
81,73,0.694,9,1,0.0384,0.0934,0.0,0.098,0.246,103.018,189613.0
86,73,0.736,4,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492.0
88,73,0.708,9,0,0.0422,0.868,0.0,0.0779,0.321,72.541,156107.0
82,73,0.764,11,1,0.0604,0.275,0.0,0.0824,0.255,111.004,169227.0
84,73,0.703,5,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893.0
33,73,0.812,2,1,0.0385,0.379,0.0,0.13,0.554,104.954,165714.0
78,73,0.503,11,0,0.045,0.0254,0.00162,0.557,0.283,107.975,197533.0
79,73,0.614,0,0,0.0524,0.0687,0.0,0.104,0.368,163.862,184665.0
80,73,0.755,3,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887.0
80,73,0.614,0,1,0.157,0.247,0.0,0.0976,0.258,156.85,245700.0
80,73,0.726,11,0,0.0614,0.603,0.0,0.225,0.459,115.918,143227.0
76,73,0.44,11,1,0.0326,0.129,0.0,0.121,0.327,128.133,207095.0
79,73,0.591,9,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316.0
30,73,0.677,10,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913.0
76,73,0.647,1,0,0.0372,0.0635,0.0,0.188,0.409,127.992,192402.0
69,73,0.582,11,0,0.0612,0.0614,2.7e-06,0.108,0.201,117.948,209933.0
68,73,0.424,6,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481.0
83,73,0.791,5,0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347.0
84,73,0.72,10,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053.0
77,73,0.658,0,1,0.0377,0.00463,0.0,0.178,0.508,120.047,205793.0
81,73,0.693,9,1,0.0801,0.374,0.0,0.252,0.492,117.999,211362.0
21,73,0.585,1,0,0.0897,0.269,0.0,0.156,0.521,121.908,169303.0
80,73,0.592,9,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262.0
64,73,0.704,11,1,0.0541,0.00553,0.0011,0.079,0.531,125.027,157000.0
89,73,0.687,5,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290.0
71,73,0.673,10,1,0.0354,0.166,0.0,0.11,0.19,123.969,208567.0
68,73,0.654,6,1,0.0543,0.169,1.77e-06,0.134,0.542,119.85,184027.0
77,73,0.414,6,0,0.0311,0.0129,0.0,0.111,0.368,128.038,230762.0
62,73,0.733,9,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840.0
78,73,0.574,1,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942.0
70,73,0.592,6,1,0.312,0.206,0.000103,0.0703,0.496,126.178,175254.0
61,73,0.619,11,0,0.0563,0.0975,0.0455,0.178,0.503,123.002,221693.0
81,73,0.588,0,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173.0
16,73,0.69,0,0,0.244,0.533,0.0,0.202,0.581,124.273,197747.0
19,73,0.675,4,1,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640.0
79,73,0.7,10,1,0.0666,0.121,7.08e-06,0.103,0.761,125.03,190302.0
83,73,0.807,1,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0
73,73,0.721,9,0,0.0927,0.05,0.0,0.153,0.653,118.058,189133.0
84,73,0.806,9,1,0.0683,0.482,0.0,0.0618,0.678,95.016,198973.0
75,98,0.858,1,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453.0
73,98,0.597,6,0,0.193,0.0104,0.0,0.0912,0.568,103.956,201680.0
78,98,0.803,8,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,214480.0
87,98,0.842,1,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027.0
80,98,0.705,11,0,0.225,0.0237,0.0,0.262,0.887,144.077,203760.0
68,98,0.793,2,0,0.0462,0.428,0.0,0.0823,0.5,133.957,184005.0
72,98,0.66,9,1,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227.0
68,98,0.715,2,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,200947.0
71,98,0.708,11,1,0.0298,0.117,0.0,0.111,0.654,129.95,213747.0
61,98,0.642,9,1,0.0357,0.12,0.000118,0.103,0.303,97.017,208960.0
81,98,0.53,5,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,233654.0
66,98,0.394,6,0,0.0404,0.00302,0.019,0.186,0.509,82.764,223533.0
56,98,0.727,4,1,0.131,0.0991,9.42e-06,0.739,0.525,110.005,187160.0
65,98,0.602,4,1,0.032,0.00154,0.0,0.433,0.643,125.988,180800.0
51,98,0.674,3,0,0.0912,0.428,5.08e-06,0.127,0.559,120.027,198360.0
54,98,0.616,8,0,0.124,0.0109,0.0,0.0806,0.714,150.038,179600.0
63,98,0.466,8,0,0.199,0.0521,0.0,0.0587,0.328,160.033,264373.0
72,98,0.383,5,1,0.0515,0.314,7.21e-06,0.11,0.48,147.625,208667.0
55,98,0.577,8,0,0.0675,0.016,6.39e-05,0.299,0.454,118.096,214560.0
75,98,0.704,1,0,0.179,0.185,0.0,0.0948,0.609,75.003,207109.0
73,98,0.562,0,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947.0
56,98,0.469,9,0,0.0475,0.00607,0.00119,0.114,0.531,126.505,221867.0
58,98,0.821,9,1,0.0468,0.296,3.26e-06,0.0683,0.45,105.006,170364.0
62,98,0.614,1,0,0.111,0.0987,0.0,0.177,0.677,164.146,201040.0
77,98,0.534,9,1,0.0504,0.259,0.0,0.29,0.131,92.963,249813.0
74,98,0.686,4,1,0.119,0.0764,0.0,0.163,0.814,99.978,200467.0
71,98,0.722,7,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936.0
74,98,0.537,2,1,0.0519,0.168,0.0,0.108,0.531,79.77,214987.0
60,98,0.333,3,1,0.123,0.0279,0.0,0.115,0.601,185.539,196893.0
67,98,0.688,6,0,0.121,0.0416,0.0002,0.302,0.618,140.023,209187.0
34,98,0.376,11,0,0.105,0.00207,0.0706,0.345,0.689,177.895,185067.0
75,98,0.362,10,1,0.0672,0.0226,0.0,0.0873,0.513,166.31,196160.0
61,98,0.572,6,0,0.039,0.00082,0.00937,0.564,0.765,158.038,219773.0
80,98,0.774,4,0,0.0517,0.153,0.0,0.0371,0.896,119.002,219147.0
80,98,0.755,2,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693.0
75,98,0.46,6,1,0.326,0.0422,5.04e-05,0.138,0.609,157.184,179227.0
71,98,0.69,7,1,0.0335,0.213,0.0,0.123,0.664,100.023,174780.0
76,98,0.783,7,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400.0
88,98,0.838,5,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590.0
80,98,0.6,3,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493.0
74,98,0.712,8,1,0.047,0.0266,0.0,0.0874,0.411,95.95,207747.0
70,98,0.671,11,0,0.05,0.00165,0.0,0.398,0.368,118.449,245680.0
51,98,0.732,8,0,0.0615,0.0178,0.0,0.178,0.883,124.982,211667.0
62,98,0.513,8,1,0.0293,0.195,0.0,0.101,0.261,134.128,264493.0
73,98,0.573,6,0,0.0758,0.186,0.0,0.61,0.389,61.657,185547.0
77,98,0.72,1,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427.0
44,98,0.562,0,0,0.0345,3.79e-05,0.0,0.0858,0.703,137.008,182480.0
78,98,0.732,11,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670.0
81,98,0.258,11,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000.0
67,98,0.627,6,1,0.314,0.126,0.0,0.111,0.462,167.882,197847.0
77,98,0.585,5,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507.0
67,98,0.555,0,1,0.0296,0.203,0.0,0.265,0.426,136.069,243773.0
81,98,0.663,8,1,0.0473,0.0337,0.0,0.0841,0.742,103.073,174800.0
72,98,0.475,10,1,0.283,0.275,0.0,0.0824,0.451,96.036,191120.0
57,98,0.461,8,1,0.0471,0.403,0.0,0.348,0.158,136.986,209880.0
85,98,0.77,8,1,0.0602,0.194,0.0,0.316,0.385,99.991,223523.0
78,98,0.492,7,1,0.0336,0.8,0.0,0.249,0.137,117.679,227693.0
81,98,0.505,5,1,0.221,0.489,0.0,0.0977,0.618,175.813,157493.0
57,98,0.639,10,1,0.0341,0.049,6.81e-06,0.264,0.596,117.011,207613.0
74,98,0.708,7,1,0.0336,0.205,0.0,0.0945,0.253,113.082,268120.0
70,98,0.57,0,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520.0
65,98,0.669,7,1,0.0406,0.14,0.0,0.119,0.281,87.965,145413.0
44,98,0.565,8,1,0.0576,0.425,0.0,0.34,0.653,75.972,149158.0
78,98,0.518,0,1,0.0302,0.662,0.0,0.0853,0.386,132.854,173307.0
57,98,0.637,2,1,0.0448,0.207,0.0,0.115,0.732,129.261,186173.0
94,98,0.724,8,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746.0
78,98,0.774,5,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800.0
76,98,0.545,5,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733.0
66,98,0.727,1,1,0.16,0.098,0.0,0.211,0.662,114.032,190720.0
55,98,0.367,1,1,0.119,0.134,0.0,0.322,0.451,180.117,267153.0
76,98,0.77,11,0,0.131,0.169,0.0,0.0676,0.492,105.93,215760.0
62,98,0.767,1,1,0.0541,0.0997,0.0,0.119,0.541,100.968,203992.0
40,98,0.69,5,1,0.0282,0.676,0.0,0.109,0.42,95.976,159467.0
68,98,0.69,9,1,0.0339,0.0193,0.0,0.101,0.638,114.948,224293.0
78,98,0.63,0,1,0.0434,0.4,0.0,0.177,0.417,108.038,225053.0
95,98,0.662,9,0,0.106,0.404,0.0,0.121,0.495,145.841,210427.0
79,98,0.665,11,1,0.0578,0.423,0.0,0.0969,0.585,124.896,190932.0
38,98,0.531,11,0,0.0503,0.00758,0.0,0.0959,0.812,75.008,192173.0
75,98,0.754,7,1,0.0611,0.0944,0.0,0.383,0.379,123.084,179746.0
77,98,0.638,5,1,0.0357,0.188,0.0,0.146,0.225,104.036,262467.0
58,98,0.538,7,0,0.0504,0.00136,0.0,0.406,0.278,120.001,200480.0
79,98,0.7,1,1,0.0434,0.127,0.0,0.0941,0.631,111.939,182920.0
80,98,0.63,11,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519.0
50,98,0.815,5,0,0.0561,0.0116,2.06e-06,0.0691,0.783,125.974,196960.0
63,98,0.667,2,1,0.151,0.126,0.0,0.101,0.427,169.865,198907.0
56,98,0.66,5,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440.0
36,98,0.609,9,1,0.0342,0.296,0.0,0.292,0.53,116.896,229240.0
71,98,0.875,1,1,0.0641,0.0532,2.14e-05,0.116,0.44,96.072,150938.0
77,98,0.703,7,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613.0
79,98,0.421,10,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120.0
50,98,0.883,10,0,0.0533,0.0171,0.0143,0.333,0.888,115.006,196307.0
65,98,0.703,4,0,0.046,0.186,1.92e-05,0.174,0.274,119.955,208330.0
49,98,0.636,4,1,0.035,0.0773,2.81e-05,0.174,0.756,107.256,245573.0
68,98,0.779,0,1,0.221,0.665,0.0,0.0862,0.688,105.076,175898.0
76,98,0.696,1,1,0.109,0.075,0.0,0.187,0.782,98.064,216409.0
45,98,0.683,7,1,0.11,0.00553,0.0,0.0752,0.776,129.015,205520.0
43,98,0.662,7,1,0.0522,0.000439,0.0,0.209,0.405,91.936,193653.0
78,98,0.692,1,1,0.0386,0.214,0.0,0.06,0.363,127.899,178800.0
45,98,0.588,1,1,0.0414,0.0159,0.0,0.0801,0.466,97.977,191087.0
64,82,0.562,1,0,0.0488,0.00361,0.0,0.0742,0.218,139.968,198107.0
56,82,0.638,5,1,0.0388,0.00103,0.000241,0.0466,0.703,115.967,192640.0
65,82,0.697,8,1,0.0829,0.0318,0.0,0.232,0.827,113.886,193792.0
52,82,0.688,0,1,0.086,0.361,0.0,0.196,0.803,109.974,156693.0
41,82,0.467,2,1,0.0879,0.000152,0.000594,0.199,0.647,200.044,150507.0
74,82,0.682,4,1,0.0479,0.0843,0.0,0.149,0.744,101.019,195613.0
59,82,0.611,7,0,0.11,0.0309,0.0,0.12,0.697,144.901,201427.0
47,82,0.56,6,0,0.0976,0.00272,0.0,0.487,0.492,141.974,206676.0
47,82,0.602,11,0,0.0386,0.00632,0.0,0.284,0.396,104.101,169733.0
47,82,0.6,9,1,0.164,0.0176,0.0,0.139,0.61,127.981,196303.0
76,82,0.777,4,1,0.0618,0.0348,0.0,0.317,0.826,111.987,211773.0
64,82,0.712,6,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984,231625.0
37,82,0.574,10,1,0.0398,0.848,0.0,0.104,0.333,114.952,149000.0
32,82,0.321,8,1,0.0376,0.88,0.000174,0.105,0.221,97.272,194533.0
41,82,0.31,5,1,0.029,0.856,0.0,0.0766,0.226,98.343,224227.0
37,82,0.698,4,1,0.0295,0.183,0.0,0.0906,0.526,108.025,152333.0
27,82,0.379,10,0,0.163,0.461,0.0,0.557,0.759,203.425,184920.0
26,82,0.39,0,1,0.124,0.785,0.0,0.167,0.508,70.114,289947.0
33,82,0.27,5,1,0.0346,0.953,0.00142,0.0937,0.366,87.182,192013.0
37,82,0.379,6,1,0.0367,0.962,0.0,0.128,0.512,88.389,54453.0
37,82,0.225,5,0,0.0385,0.916,0.000914,0.153,0.152,86.34,163840.0
